ID_GVA46|FILLER|ESTADO_VTO|FECHA_VTO|IMPORTE_VT|N_COMP|T_COMP|ESTADO_UNI|IMP_VT_UNI|IMP_VT_EXT|IM_VT_UN_E|ALTERNATIVA_1|IMPORTE_TOTAL_1|ALTERNATIVA_2|IMPORTE_TOTAL_2|AJUSTA_COBRO_FECHA_ALTERNATIVA|UNIDADES_TOTAL_1|UNIDADES_TOTAL_2
44||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000030|FAC|PEN|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
45||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000031|FAC|PEN|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
46||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000032|FAC|PEN|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
47||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000033|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
48||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000034|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
49||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000035|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
50||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000036|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
51||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000037|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
52||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000038|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
53||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000039|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
54||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000040|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
55||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000041|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
56||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000042|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
57||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000043|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
58||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000044|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
59||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000045|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
60||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000046|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
61||PAG|2022-01-10 00:00:00|3800,0000000|B0000300000047|FAC|PAG|35,1900000|,0000000|,0000000|2022-01-31 00:00:00|3857,0000000|2022-02-09 00:00:00|3914,0000000|S|35,7200000|36,2500000
62||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000048|FAC|PAG|23,1500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
63||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000049|FAC|PAG|23,1500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
64||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000050|FAC|PAG|23,1500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
65||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000051|FAC|PEN|23,1500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
66||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000052|FAC|PAG|23,1500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
67||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000053|FAC|PAG|23,1500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
68||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000054|FAC|PAG|23,1500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
69||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000055|FAC|PAG|23,1500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
70||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000056|FAC|PAG|23,1500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
71||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000057|FAC|PAG|23,1500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
72||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000058|FAC|PAG|23,1500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
73||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000059|FAC|PAG|23,1500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
74||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000060|FAC|PAG|23,1500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
75||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000061|FAC|PAG|23,1500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
76||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000062|FAC|PAG|23,1500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
77||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000063|FAC|PAG|23,1500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
78||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000064|FAC|PAG|23,1500000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
79||PAG|2022-01-10 00:00:00|3800,0000000|B0000300000065|FAC|PEN|35,1900000|,0000000|,0000000|2022-01-31 00:00:00|3857,0000000|2022-02-09 00:00:00|3914,0000000|S|35,7200000|36,2500000
80||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000066|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
81||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000067|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
82||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000068|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
83||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000069|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
84||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000070|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
85||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000071|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
86||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000072|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
87||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000073|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
88||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000074|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
89||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000075|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
90||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000076|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
91||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000077|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
92||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000078|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
93||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000079|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
94||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000080|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
95||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000081|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
96||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000082|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
97||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000083|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
98||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000084|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
99||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000085|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
100||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000086|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
101||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000087|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
102||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000088|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
103||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000089|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
104||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000090|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
105||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000091|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
106||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000092|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
107||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000093|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
108||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000094|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
109||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000095|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
110||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000096|FAC|PEN|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
111||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000097|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
112||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000098|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
113||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000099|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
114||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000100|FAC|PEN|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
115||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000101|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
116||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000102|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
117||PAG|2022-01-10 00:00:00|3800,0000000|B0000300000103|FAC|PAG|35,1900000|,0000000|,0000000|2022-01-31 00:00:00|3857,0000000|2022-02-09 00:00:00|3914,0000000|S|35,7200000|36,2500000
118||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000104|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
119||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000105|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
120||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000106|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
121||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000107|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
122||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000108|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
123||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000109|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
124||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000110|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
125||PAG|2022-01-10 00:00:00|2500,0000000|B0000300000111|FAC|PAG|23,1500000|,0000000|,0000000|2022-01-31 00:00:00|2537,5000000|2022-02-09 00:00:00|2575,0000000|S|23,5000000|23,8400000
126||PAG|2022-01-10 00:00:00|3500,0000000|B0000300000112|FAC|PAG|32,4100000|,0000000|,0000000|2022-01-31 00:00:00|3552,5000000|2022-02-09 00:00:00|3605,0000000|S|32,9000000|33,3800000
127||PAG|2022-01-10 00:00:00|3500,0000000|B0000300000113|FAC|PAG|32,4100000|,0000000|,0000000|2022-01-31 00:00:00|3552,5000000|2022-02-09 00:00:00|3605,0000000|S|32,9000000|33,3800000
128||PAG|2022-01-10 00:00:00|3500,0000000|B0000300000114|FAC|PAG|32,4100000|,0000000|,0000000|2022-01-31 00:00:00|3552,5000000|2022-02-09 00:00:00|3605,0000000|S|32,9000000|33,3800000
129||PAG|2022-01-10 00:00:00|3500,0000000|B0000300000115|FAC|PAG|32,4100000|,0000000|,0000000|2022-01-31 00:00:00|3552,5000000|2022-02-09 00:00:00|3605,0000000|S|32,9000000|33,3800000
130||PAG|2022-01-10 00:00:00|3500,0000000|B0000300000116|FAC|PAG|32,4100000|,0000000|,0000000|2022-01-31 00:00:00|3552,5000000|2022-02-09 00:00:00|3605,0000000|S|32,9000000|33,3800000
131||PAG|2022-01-10 00:00:00|3500,0000000|B0000300000117|FAC|PAG|32,4100000|,0000000|,0000000|2022-01-31 00:00:00|3552,5000000|2022-02-09 00:00:00|3605,0000000|S|32,9000000|33,3800000
132||PAG|2022-01-10 00:00:00|3500,0000000|B0000300000118|FAC|PAG|32,4100000|,0000000|,0000000|2022-01-31 00:00:00|3552,5000000|2022-02-09 00:00:00|3605,0000000|S|32,9000000|33,3800000
133||PAG|2022-01-10 00:00:00|3500,0000000|B0000300000119|FAC|PAG|32,4100000|,0000000|,0000000|2022-01-31 00:00:00|3552,5000000|2022-02-09 00:00:00|3605,0000000|S|32,9000000|33,3800000
134||PAG|2022-01-10 00:00:00|3500,0000000|B0000300000120|FAC|PAG|32,4100000|,0000000|,0000000|2022-01-31 00:00:00|3552,5000000|2022-02-09 00:00:00|3605,0000000|S|32,9000000|33,3800000
135||PAG|2022-01-10 00:00:00|3500,0000000|B0000300000121|FAC|PAG|32,4100000|,0000000|,0000000|2022-01-31 00:00:00|3552,5000000|2022-02-09 00:00:00|3605,0000000|S|32,9000000|33,3800000
136||PAG|2022-01-10 00:00:00|4800,0000000|B0000300000122|FAC|PEN|44,4400000|,0000000|,0000000|2022-01-31 00:00:00|4872,0000000|2022-02-09 00:00:00|4944,0000000|S|45,1100000|45,7700000
137||PAG|2022-01-10 00:00:00|3500,0000000|B0000300000123|FAC|PAG|32,4100000|,0000000|,0000000|2022-01-31 00:00:00|3552,5000000|2022-02-09 00:00:00|3605,0000000|S|32,9000000|33,3800000
138||PAG|2022-01-10 00:00:00|4800,0000000|B0000300000124|FAC|PAG|44,4400000|,0000000|,0000000|1800-01-01 00:00:00|,0000000|1800-01-01 00:00:00|,0000000|N|,0000000|,0000000
139||PAG|2022-01-10 00:00:00|3500,0000000|B0000300000125|FAC|PAG|32,4100000|,0000000|,0000000|2022-01-31 00:00:00|3552,5000000|2022-02-09 00:00:00|3605,0000000|S|32,9000000|33,3800000
140||PAG|2022-01-10 00:00:00|3500,0000000|B0000300000126|FAC|PAG|32,4100000|,0000000|,0000000|2022-01-31 00:00:00|3552,5000000|2022-02-09 00:00:00|3605,0000000|S|32,9000000|33,3800000
141||PAG|2022-01-10 00:00:00|3500,0000000|B0000300000127|FAC|PAG|32,4100000|,0000000|,0000000|2022-01-31 00:00:00|3552,5000000|2022-02-09 00:00:00|3605,0000000|S|32,9000000|33,3800000
142||PAG|2022-01-10 00:00:00|3500,0000000|B0000300000128|FAC|PAG|32,4100000|,0000000|,0000000|2022-01-31 00:00:00|3552,5000000|2022-02-09 00:00:00|3605,0000000|S|32,9000000|33,3800000
143||PAG|2022-01-10 00:00:00|3500,0000000|B0000300000129|FAC|PAG|32,4100000|,0000000|,0000000|2022-01-31 00:00:00|3552,5000000|2022-02-09 00:00:00|3605,0000000|S|32,9000000|33,3800000
144||PAG|2022-01-10 00:00:00|3500,0000000|B0000300000130|FAC|PAG|32,4100000|,0000000|,0000000|2022-01-31 00:00:00|3552,5000000|2022-02-09 00:00:00|3605,0000000|S|32,9000000|33,3800000
145||PAG|2022-01-10 00:00:00|3500,0000000|B0000300000131|FAC|PAG|32,4100000|,0000000|,0000000|2022-01-31 00:00:00|3552,5000000|2022-02-09 00:00:00|3605,0000000|S|32,9000000|33,3800000
146||PAG|2022-01-10 00:00:00|3500,0000000|B0000300000132|FAC|PEN|32,4100000|,0000000|,0000000|2022-01-31 00:00:00|3552,5000000|2022-02-09 00:00:00|3605,0000000|S|32,9000000|33,3800000
147||PAG|2022-01-10 00:00:00|4800,0000000|B0000300000133|FAC|PAG|44,4400000|,0000000|,0000000|2022-01-31 00:00:00|4872,0000000|2022-02-09 00:00:00|4944,0000000|S|45,1100000|45,7700000
148||PAG|2022-01-10 00:00:00|3500,0000000|B0000300000134|FAC|PAG|32,4100000|,0000000|,0000000|2022-01-31 00:00:00|3552,5000000|2022-02-09 00:00:00|3605,0000000|S|32,9000000|33,3800000
149||PAG|2022-01-10 00:00:00|3500,0000000|B0000300000135|FAC|PAG|32,4100000|,0000000|,0000000|2022-01-31 00:00:00|3552,5000000|2022-02-09 00:00:00|3605,0000000|S|32,9000000|33,3800000
150||PAG|2022-01-10 00:00:00|3500,0000000|B0000300000136|FAC|PAG|32,4100000|,0000000|,0000000|2022-01-31 00:00:00|3552,5000000|2022-02-09 00:00:00|3605,0000000|S|32,9000000|33,3800000
151||PAG|2022-01-10 00:00:00|3500,0000000|B0000300000137|FAC|PAG|32,4100000|,0000000|,0000000|2022-01-31 00:00:00|3552,5000000|2022-02-09 00:00:00|3605,0000000|S|32,9000000|33,3800000
152||PAG|2022-01-10 00:00:00|3500,0000000|B0000300000138|FAC|PEN|32,4100000|,0000000|,0000000|2022-01-31 00:00:00|3552,5000000|2022-02-09 00:00:00|3605,0000000|S|32,9000000|33,3800000
153||PAG|2022-01-10 00:00:00|3500,0000000|B0000300000139|FAC|PAG|32,4100000|,0000000|,0000000|2022-01-31 00:00:00|3552,5000000|2022-02-09 00:00:00|3605,0000000|S|32,9000000|33,3800000
154||PAG|2022-01-10 00:00:00|3500,0000000|B0000300000140|FAC|PAG|32,4100000|,0000000|,0000000|2022-01-31 00:00:00|3552,5000000|2022-02-09 00:00:00|3605,0000000|S|32,9000000|33,3800000
155||PAG|2022-01-10 00:00:00|3500,0000000|B0000300000141|FAC|PAG|32,4100000|,0000000|,0000000|2022-01-31 00:00:00|3552,5000000|2022-02-09 00:00:00|3605,0000000|S|32,9000000|33,3800000
156||PAG|2022-01-10 00:00:00|3500,0000000|B0000300000142|FAC|PAG|32,4100000|,0000000|,0000000|2022-01-31 00:00:00|3552,5000000|2022-02-09 00:00:00|3605,0000000|S|32,9000000|33,3800000
157||PAG|2022-01-10 00:00:00|3500,0000000|B0000300000143|FAC|PAG|32,4100000|,0000000|,0000000|2022-01-31 00:00:00|3552,5000000|2022-02-09 00:00:00|3605,0000000|S|32,9000000|33,3800000
158||PAG|2022-01-10 00:00:00|3500,0000000|B0000300000144|FAC|PAG|32,4100000|,0000000|,0000000|2022-01-31 00:00:00|3552,5000000|2022-02-09 00:00:00|3605,0000000|S|32,9000000|33,3800000
159||PAG|2022-01-10 00:00:00|3500,0000000|B0000300000145|FAC|PAG|32,4100000|,0000000|,0000000|2022-01-31 00:00:00|3552,5000000|2022-02-09 00:00:00|3605,0000000|S|32,9000000|33,3800000
160||PAG|2022-01-10 00:00:00|3500,0000000|B0000300000146|FAC|PAG|32,4100000|,0000000|,0000000|2022-01-31 00:00:00|3552,5000000|2022-02-09 00:00:00|3605,0000000|S|32,9000000|33,3800000
161||PAG|2022-01-10 00:00:00|3500,0000000|B0000300000147|FAC|PAG|32,4100000|,0000000|,0000000|2022-01-31 00:00:00|3552,5000000|2022-02-09 00:00:00|3605,0000000|S|32,9000000|33,3800000
162||PAG|2022-01-10 00:00:00|3500,0000000|B0000300000148|FAC|PAG|32,4100000|,0000000|,0000000|2022-01-31 00:00:00|3552,5000000|2022-02-09 00:00:00|3605,0000000|S|32,9000000|33,3800000
163||PAG|2022-01-10 00:00:00|3500,0000000|B0000300000149|FAC|PAG|32,4100000|,0000000|,0000000|2022-01-31 00:00:00|3552,5000000|2022-02-09 00:00:00|3605,0000000|S|32,9000000|33,3800000
164||PAG|2022-01-10 00:00:00|3500,0000000|B0000300000150|FAC|PAG|32,4100000|,0000000|,0000000|2022-01-31 00:00:00|3552,5000000|2022-02-09 00:00:00|3605,0000000|S|32,9000000|33,3800000
165||PAG|2022-01-10 00:00:00|3500,0000000|B0000300000151|FAC|PAG|32,4100000|,0000000|,0000000|2022-01-31 00:00:00|3552,5000000|2022-02-09 00:00:00|3605,0000000|S|32,9000000|33,3800000
166||PAG|2022-01-10 00:00:00|3500,0000000|B0000300000152|FAC|PAG|32,4100000|,0000000|,0000000|2022-01-31 00:00:00|3552,5000000|2022-02-09 00:00:00|3605,0000000|S|32,9000000|33,3800000
167||PAG|2022-01-10 00:00:00|3500,0000000|B0000300000153|FAC|PAG|32,4100000|,0000000|,0000000|2022-01-31 00:00:00|3552,5000000|2022-02-09 00:00:00|3605,0000000|S|32,9000000|33,3800000
168||PAG|2022-01-10 00:00:00|3500,0000000|B0000300000154|FAC|PAG|32,4100000|,0000000|,0000000|2022-01-31 00:00:00|3552,5000000|2022-02-09 00:00:00|3605,0000000|S|32,9000000|33,3800000
